[2013-04-26 19:04:56 GEX 6] Creating a Scheduler Engine...  	in GS::Gex::SchedulerEngine::SchedulerEngine(QObject*)  	in sources\scheduler_engine.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = -0.900000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = -0.300000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = -0.900000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = -0.300000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Final distribution shape for test 304: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Computing DPAT limits on Test 624 Site 4  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Initial distribution shape: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples start after noise: 1.00062  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples end before noise: 1.00075  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Mean: 1.00067  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Sigma: 2.99444e-05  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk: 994.391  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk Low: 1009.32  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk High: 994.391  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Kurtosis: 0.277587  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Skew: 0.353364  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q1: 1.00065  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q2: 1.00067  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q3: 1.00069  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk computed: 994.391  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] No Outliers detection: Cpk (994.390938) exceed the cpk limit (20.000000)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT low limits[Near] forced to its original low limit (0.910000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT high limits[Near] forced to its original high limit (1.090000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT low limits[Medium] forced to its original low limit (0.910000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT high limits[Medium] forced to its original high limit (1.090000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT low limits[Far] forced to its original low limit (0.910000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT high limits[Far] forced to its original high limit (1.090000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.910000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 1.090000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.910000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 1.090000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = 0.910000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = 1.090000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Final distribution shape for test 624: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Computing DPAT limits on Test 613 Site 4  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Initial distribution shape: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples start after noise: 0.499596  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples end before noise: 0.500703  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Mean: 0.500203  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Sigma: 0.000309432  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk: 4.62856  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk Low: 5.06659  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk High: 4.62856  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Kurtosis: -0.985428  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Skew: -0.269942  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q1: 0.49993  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q2: 0.500217  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q3: 0.50047  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk computed: 4.62856  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Auto detected distribution: Multi-Modal  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.498347  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 0.502060  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.497418  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 0.502988  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = 0.496490  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = 0.503916  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Farest points found: [0.499564] [0.500703]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.498347  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 0.502060  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.497418  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 0.502988  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = 0.496490  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = 0.503916  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Final distribution shape for test 613: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Computing DPAT limits on Test 602 Site 4  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Initial distribution shape: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples start after noise: 0.499672  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples end before noise: 0.500857  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Mean: 0.500232  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Sigma: 0.000309894  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk: 4.59079  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk Low: 5.08992  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk High: 4.59079  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Kurtosis: -0.985219  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Skew: -0.0648206  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q1: 0.499959  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q2: 0.500211  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q3: 0.500511  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk computed: 4.59079  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Auto detected distribution: Multi-Modal  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.498373  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 0.502091  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.497443  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 0.503021  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = 0.496513  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = 0.503951  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Farest points found: [0.500857] [0.499610]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.498373  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 0.502091  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.497443  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 0.503021  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far low limit = 0.496513  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Far High limit = 0.503951  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Final distribution shape for test 602: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Computing DPAT limits on Test 503 Site 4  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Initial distribution shape: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples start after noise: 0.000594969  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Samples end before noise: 0.000686463  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Mean: 0.000628305  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Sigma: 2.16855e-05  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk: 8.42812  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk Low: 8.42812  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk High: 13.7065  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Kurtosis: -0.130107  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Skew: 0.329788  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q1: 0.000607636  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q2: 0.000630492  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Q3: 0.000641209  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Cpk computed: 8.42812  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 6] Auto detected distribution: Gaussian  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:05:39 GEX 7] Near low limit = 0.000498  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Near High limit = 0.000758  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium low limit = 0.000433  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:05:39 GEX 7] Medium High limit = 0.000823  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
